signer,blockTime,sig,swapToToken,swapFromToken,swapToTokenAmount,swapFromTokenAmount
4th4GVvJiybZSptMgSAo6C4n2ezEu5evVfg8dzTbtEPF,1650341984,5Wi7T6JyYNtFzobWy7fB1naXrxgXQJ7G4Wc8ttDiDkoDkAn1ikY9Xt2NzvYBeRiBwQUqERo24hiMB4XehHLW5dS2,GST,USDC,50.65038819,230
4Umuugy8fhZi7NzLqozRutWag8zTzjjY4b7QYcqkkf7z,1650296507,35RzDrhMSrRoDUcrXobs8mVUBTz5nonfSw73kc2N2aCWu89Q2qBdELXAwn1JugFwwouTDg2X7T7sdY8LjQAnXwVu,USDC,GST,130.427303,29.99999978
44PJ3JyrkUvJPDrauYzNAyKV2CB4FHQLKdxf4xX9HyQu,1650295483,5uzwGRyocfgQwHJfnFsm5PWRpmHMSjtEfYvpNyD538pxN4MyFZZxwcsfjLnpk3nkrZq1rBRLcFizMDDJTf1Bomsr,SOL,USDC,2.81E-05,0
CwyQtt6xGptR7PaxrrksgqBSRCZ3Zb2GjUYjKD9jH3tf,1650341784,2TVYjjXdR8bFtkfLLZWX5YR1ZDdVG4eB1hpWhrVHtaGBRmg6tqUyDy2brbn3g7uHcsRqFpAss1Lh11QKvnFfrt2X,SOL,USDC,14.69848555,1495.123638
73tQh5EDTMfkKg1HGM3kMPiMNhVURp2qPn5X382qFrGZ,1650329336,51RBdtf9VncyHPrKAiszjMTZmAxEri4byhKbErUz8xJgjWEZ1HPkpDBmSCB75CHutg37Hy6nKAZGKuZ3mUmdWLV4,USDC,GST,43.961238,9.999999827
eKa6WDWU7yoXzM5jm376r9YjD6eDU9D6St2fTDWaoVW,1650297541,5PVkfZPf2UDW5cKy95waWy8PRTp4YYTdkE99d2YAykssnDf4ikvcHioqbf8P8UxpaS63MMttoyukLCkLj9SYwb22,USDC,GST,1091.615713,249.8878125
DgsQgzkRGC81h6UCKAkLA5j7A8bzYYXre57Z8g5aJnwh,1650329029,2yFcSUF2FhS9q37PsVySB1paeAd4Q7Xn3GUDTGRg2KJ44L78TMP7Atnyz981hCG95DpbMcnMh24UfSthDURBLk8G,ZBC,USDC,108388.6342,0
G94UiQtuJhi5K2eshKhLSdRP3r1CqhFgH8LHiQfEQAKW,1650334799,5AWJdjPCmt4bAVjdnP3ThUmkUVbA4mSmvthvxD2M8mtTkzoSivh974axKxyvHYFy9MdiUrKacftxDKqxHTZQ63v6,USDC,GST,87.892323,20.0000001
27op7VDFNFG7NtYjSpazitLaUcLqbRYVz14y5s2TzvkD,1650336691,A1K2mUZ7Qxsz6c6Xq8YKduLZ2jARgBDtq5CccoBMyYw7z9xCnhjtyqMvRmnedJp7gbiNHUDSbofSa8iL2PeVj9a,USDC,GST,71.516236,16.26999986
5P7MgxJ2V5wbHtaBnB4Y2swnhQvwKfjHafZ8rMH4VWFn,1650328676,5kNrBmmWHdWaDck3LuxTDxJbeaMWaNjSCpmruWsgmCbj7BbvLMjppbnrbp9ESfCHvjdEAhDKZdyxScAoTTjAkPz2,USDC,GST,2257.672882,512.9999999
41v6bsunuBNKMDgytXd5dPrmodyHZNzmuRfqLiusFvHL,1650336633,2aD8Vvn6txkuTCLPYBLrneLGHaG5MhrihKMns7euKfNN6iTaummsatR5PtmjddAw3bFkQm51cgUAN8MCH5PwR2EC,USDC,GST,1571.882737,357.559
61i5kR2JDBqmRZu6mxhME1Y6rSLdY3FkWYnksdNdZaNc,1650330536,415UuznFx7pTzUjeoSL3bsbo35hNf9HjZajJ5PscwbWcrpmf6SRsBhsJrDaB77tj8Ey3YkJUP6zTVnhY5gMYyTeD,USDC,GST,39.471996,8.999999799
7a74o8iDePeCVFcTQVAyqU4N7sVuxRYeNia7yKHR55E9,1650304489,u2Shh8NC4cYBrTpwabvUgJxXU2e5mGTfQZzXMHGk3iTvswcJhKd5zQxNmjjjAT3x7DR5cjYPqcEsr1SSAaPAo2k,GST,USDC,3.484774383,15.5
3nLqgpey7aGsgxDsey1koQhujEMyiTm7Jm5NtF7eWN1z,1650300219,5LRCWqWWi6s4wv9pNKLXceQFYdeGKg37odQyxkYdGnugaGju93r1Z86cFKPtUfmFDejKHuYH8BHzxPdpXHLRu6g2,USDC,GST,39.759565,9.000000094
FnJZCfHc6LuZKCWMJGsHmpmqPeVVpxiJR3upiFp8TWsG,1650334437,64PM3mSxY1KQfV4i3UMMSXwZ9qGgEX9hhwhVNP4EFbYh6ri6XnH3VE1t1DVZbbdLkqBozwJK6LqXVimA3QFnePDc,STEP,USDC,4.91E-06,0
EBL1Q4ECEHoHmmBakBCNDR836LPadrBXnG3CgXH7PgUg,1650302302,SGwMcLU6pVoWmmGQSETcXaz6rDJoDRumJ66SkoVaynXTffZhX35tdWvt7XFhqv5XenrpuLTZ1eeXpKjmCskiLUf,mSOL,USDT,30.07945423,3145.44
2J3hm7VqjYH5DYLCT7KJYQY8cg3MnieDV9knWSPYkkZZ,1650340280,5NM5fA4vThyig3fqHiJ3ChrQnxPnzQhLxHVBu2ChXzkVxL6XAzeXNmAinkzNKoxVgkDX816PYtrY19ReLJ4t1sYh,USDC,GST,230.367035,51.17695886
FtAe8PJG8MZtPRAPckr9e3B74ngX5ckQz5oD6AC7o5HB,1650295467,47TnTDEzbZQQ8ecUFnCgLLX9U6C2fiAZWJJqWRXbpArXxudBdnfrM7T1EphNH2RcXTJsVAkP2knoHKNXgXQ1eMPL,USDC,stSOL,1015.232856,9.999999993
9865vzs3yeKTXYNoMk9qeV9ANzYPhE5WhNZsQSrbw3sd,1650302281,4UvWGMZtJAs7DJ8PSHC2PAC9Te9apYQRUpQ1nmGq9GXiauETctiWXaMoBkyw2ucrxJsJ9N3vhrfcW6oaPAS6DPbq,GST,USDC,0.450421281,2
HumRHHZUNorr74nqbicMcZmyEGFhG77YHSRUj1F8nZDV,1650294036,2p1C6pcaJTjPpq9e6NMCK74ynR2UxM9NV7kmT6dpz3r2s8aiT6NACUrmXr4vup3KHWtRWmEuPgxzVoXW5V2XKJFb,GST,GMT,3.393530412,4.999999879
8H1mLadPkWgyTHfvJFyt6NcTo4MqtU9Q7PwybWmdCh7C,1650300270,4LYv6Y9pTs3zrxTtgcfon4MWV1RtBNFhgSeGg99pp64Eo7kzNgTD1rdR8KhQUuNmDKiFubC2MWPDe9jwdghAnKcv,GST,USDC,405.587751,1802.011909
4sCQp8gcbVAcXr66KYBteEcq964FX2Y7tgZoviy78tWR,1650338625,5DxcWVtaKbHkya7fu4XW5PSmmvLpysFwP6idNZRJN9mLXTF6BesJ798QcdfK1xPkPRmiedruE5nKqSMJiMPBrGFr,GST,USDC,101.5313581,449
6rzAsuCzzdSQVy4iUKyWE3QUs98ZB1w8qQWK22Afspmr,1650340088,3MkDpbHFqPyDQuWa2rScCRv2HbqLLyGFDoS26UySVRZSj48vKUSEHbGt5nRsQuhebm2wr5cdiKbojjhneqe1p2T9,GMT,USDC,9.981343311,33.272287
CwyQtt6xGptR7PaxrrksgqBSRCZ3Zb2GjUYjKD9jH3tf,1650343888,57noj9JEG5ZdTbgi16qByBwrVkEMeydy3caiaQjTcFF3cjdnmdeeEoFSLxCFJ2ZtXPJfuEdXdtzMsbm1h3mZ8vBs,SOL,USDC,14.62351853,1495.008735
5XGRkzzHnpJC6psU3u2YG4njhn1vLuG2dMtEQo6HK57M,1650331526,25SeoGQEoZtd82sg3W6w6wEaSjFYk7AtcCvi1PnPRmA7Nn3KE6ykUiRczbLcjKayc5ZsYij9cVdMs58NBwhGkwQE,GMT,GST,12.89448084,9.999999969
4htE8RMXXM8Cty3oM7ZtiBUgCvqKFQTJ9LJGDsH15WTc,1650300397,24tzZSjqX2Tzt42DcvMQFZwheie1hxSjQAazgax3aWNmT4aW7amWbExBmNbGLGeu4BcByoQQqZBdSn7ZGQs6B1Md,USDC,GMT,0.416636,99.99999981
HwciEJ8xZtxxsrbj5sE6f7wpQRH5uSRD4QKr4K8Uez5E,1650342173,5mfa5nJWd7fs7muaHkb6AtBRPPkT4N3TDvnY61y7azsFMpSihDb7NiDi2w5K5TJbzh1gBRUhfvGSC7NW9ApHmdGD,GST,USDC,69.56572435,315
FCJqjDH3z7Vs9CBp4N5P7g2se4qPLfXtC1sitKFjQdkz,1650329954,4MwuAzfzbLGpwrqtCVKDyxHiEWDQVthDpLU5cCEaecTQnq6NpZhzUJr9nwYiHxNR7qFXvvnFHpzUB8n49Wef25Vv,USDC,GST,0.005462,17.54213443
4BynhT1DQFv5ZN8skfQjkfmmo5MBNQb1zM6NSWTH83f9,1650296807,2mJ8rC4XTNSAx1Lbm2ZJDTUjPBBYouaAwiBoAVGwUWs88qj8wg8T6AqGdaa6zQLn59mgUmL2AccQxHKUTU9qiBsW,GMT,USDC,31.71610814,92
GUNzPjGzWy4QKBritUvqQQuQEeQKbUqUn8WrgNJKPWFT,1650333018,5Lzy8YpBtB6Foh1cXV5X6Dtf3K6wvToFGLAJ8RzRtvMYrxyDpfmzzbeS9vsgkSob5eKNiuHeFzf6KtVQMz836Rme,USDC,GST,74.38159,17.00000015
9noQK5TWQLkAoJsYcTLkDtLCYvgHcgzUpTAvKS2cgFYe,1650342400,5TG3nqM33Tsjasp9bagAM7f1e3jPZwkZKzDFXun9UsENHEq9VqsYEH8vieRLiLpidPobg8vfRPDmpcVx1WZxi62A,USDC,GST,45.032149,9.999999962
AU4Nxei5vJMnUJ4n7VXJCKDitW4cqYcadKKjrfmbYSu6,1650339723,5JQkBWqCBGSvwEY9DMuLLMXfc8XKNM59WhTQDjAyNWPbC1nx1X9ozrWSaFH57cZ7jP3eJegR1Qq3hnBsWTS1YxJ1,USDC,GST,2017.056306,448
CEEwEbb2EHXcvfjcDJaxVhPQSW198PKhjfiYLvr1uddB,1650294265,5fe1k6f3gMCJjmiouFksFnJDAv4D6TiWBW2MdSaaumUmejdkUtPo4ksVh6rrGUYfDXJ86eDZrdByzA2F66c8tzXm,GMT,GST,1653.020167,1130.46
CwyQtt6xGptR7PaxrrksgqBSRCZ3Zb2GjUYjKD9jH3tf,1650343906,2jbauKw5pmf1BryR1NnRj79qnp2cDuUAeDiTsKtasN4oJb61VQEVZRwWJYxvPQmoKm3hfeNFN4yUvSzxmVdxrURm,SOL,USDC,14.60163515,1494.885331
gKMjrhrZzrqLxvDcgD7244yaQ2HzLE29byryRduDXej,1650342786,5v5AnHVLkwt27zYEWN5DwqUL6AAcj4PhvqyvYsLmoKcVfpZbSwE27MynGg7VEyafXscg5gSfdKWuwof8WLupvXyZ,GMT,GST,156.033703,115
CdqB4twkcSVgixSVv6gL8YRYxWYxViFBfqhooSPAH29x,1650294872,BfVAVgQPe25E1xPi6wdximPqwNvCrG1JatYvodMtY1pr2JEYt2zN3VLSg3guqCqQinV4cwsX845VZqQ7oCiYF2E,GST,USDC,10.43768929,44.997127
24RsseExtgsuTbjEadbxdHn9wewEBMQqqbG9hPPNwW2v,1650340356,26gojswKocwAZoRLyJerrAFUZ9ctKeMTEYwbBGVHJdHCAnZrysCAJUZCWjDknfLZgdCWKW7P1HhesgohRAixbLpU,USDC,GST,94.379612,20.98000005
qeyvs8MgsxnkTvBrqeVtgxPJ9eXp9NHrQ9XhdhVMi5c,1650338018,4xsoodTL9mwsuhHZ6qXfEouD8eeaNN1U2MLTP2QbSn6834j8VMWwzk2hEPdXpz2zqYc7GzEsGj4vhFYNCq6WdoeQ,USDC,GST,1795.663643,408.5999998
AqmRxuhPzxdmkUxsCbMZVA4C3NP2VLrunCVwdhbfmV7g,1650340180,5CBr9teD9tV1D3F7ubxYaEJEBZEuJLCcA8yBhbxybHjBKfeMvMk544o1hcj6gNSU3BLz4tbmNQBaXQV1LB8BczjG,USDC,GST,255.466156,56.76000006
85s3ZAsm9uJvyfLpXZAr7cfp2rrugFzvpq3s4tNVbMbi,1650297593,4bj8E8vjtGeoC9MbGXnQuGYYj4p3AWsbtnSs49qjFpR4wGkTD7b9efNuXepmAF1WxYwMi4XxqCGSXNSYSjV6ErZF,USDC,GST,0.099897,79.99999989
EAaZn3RbVGzu6x6Drhsmef39nmG5kPBW1e21wqW7GjPs,1650342827,f8EqdZSCbyi7MQhDyWq6dLqev5Ui4rdGvuRt54BrUDw1CUtBHDbjEqrAy6ouEA9BvgDQDbP5GNDycjPZRyGqH2R,USDC,GST,45.070734,9.999999836
F5m8gNjC6pjynywcbw9kK1miSNJMw1nQGeviWykfCCXd,1650295490,VUDRxz7DKCNGqa6Gp8fGzzZ65heisRxAMVuPn3B4Z5SzJBUa9kVHLH8oyMN1ACkXUfygDDjrKyaphkYXkFknPD1,USDC,ORCA,1.764116,0.967256
85jos4HdknyiGebKzQimpeVCtCy8BFURTqmQNn4G9Y17,1650332411,4uBRjBGGiSUFDUmdiN6vpg3pXiEasCJEpEL9MPEyb4Wty1qPRyCheicN6uUdV4HW1mBWm2XFhMfBbxjnrhk71PrM,USDC,GST,0.208797,38.99999988
9Aqj1Vwqx56SXuEuwDs861GGkm3628bMWDS3ZtTSFcV3,1650338667,5kMon1T4rkVmv4tgsQx2n32C1qqAVgaGrxRGiUkHf2jmdejoCgroHt9dNeh5Yx1BcfjhEZVKDWjbcqG7uSiqe82n,USDC,GST,43.966654,10.00000006
FnJZCfHc6LuZKCWMJGsHmpmqPeVVpxiJR3upiFp8TWsG,1650328181,3769BAZRrPgmPTTv9g9B4nqoKyGtrtxx4YCRrs9mKUTfh8idYGhZD7PCsMQV2t6gTp7HPjEif1YTwSzeu4jt44ko,MNDE,USDC,1.85E-06,0
6bDoWn2xBuwk5AqZcerNRWE6weCCjqejn9fA5Ns5HUNN,1650329567,4bLoLhysJbMyrkJ9YzpHsmxVyGDUZwbtgUQyA3mDz3Vo1sv8jh7K9XB98qzKRWS1HFuxJfQ2UWBbwjrG8N7QixXm,USDC,GMT,92.940619,27.44469216
44PJ3JyrkUvJPDrauYzNAyKV2CB4FHQLKdxf4xX9HyQu,1650339462,4sfbKJv62hU4iu6EKeUBrFByTUqBJp1T2TMuJGeWpXDJUKaZuDWULGufUdxJNeF9qXDYbQBQYqTVp7BzTnK5RHUk,SOL,USDC,0.000452294,0
6JMhdeJpM2Hm2w21KS1z1MMn9L4yjYus7bLfDxZ9y3XW,1650328954,27GdrvDcsmsDTyXx4611M11Sau1RJ5ZH372exUXfcbzet1AVjhPP2rcYKHcLJ2miuY2iZ2Anfe75xBiEAhqXD9Rq,GST,USDC,0.287885829,1.275178
CffeGc5CPnimYWkS8TgU8qUez2aDLG8jQ2ckwzBb5jXY,1650327010,3HAoZfR83anmgyZHY4i4dc7SF5LK9dhDzfMRpjpesn3CvtrXvYJf3bTA5ibzJBA8tcTuC2FYVWem3mXEmBxVeRrY,USDC,GST,44.033059,9.999999828
EAVqQtBZShszxkG7GKTkmY52MNy4Yp8PmGJavQoYwqc6,1650343495,5TrrrPmrCMb1dKXxDLVTpb4MjgD8ZKtETTP4EFwVWddpVRL4wGN698KQnkaUjTz5wsxGFrp9sK3ta6ae9WBW55M7,USDC,GMT,3284.729767,1000.090001
CvsEnwCGYstPXoMEJQLLEWdwQgt5YmVNRCxnWwBvHSH6,1650299230,2Pm5kzLtAd2FP4wnPx32bsDNU8DbU3a89qp2f2XgXxy3vg4ZPFdRjfkCeizrrKCFLcei4WYYYVazi4pEvUv34j1g,USDC,GST,0.042408,16.34999994
4LFqvKiLpEbU4iu5APJckUMhfN2YJPC3MLUnpepBLMga,1650300063,3jK7exCptWoFD7y3c5mVCZuxVnEszZ5vBawSvJhJQw1V1tXaHjnkESbGXs3GAdC1djyK34P51txEp7Cu4GAGCXnF,USDC,GST,0.030575,11.00000006
BQTTWaAjweC77WEQYUEj9K26y4NoKvMcWvbBCftWnT1n,1650344355,5nmLAK7s9fKp11xtw3k1uo29kvRbHL2RNZNPhfaDQBQEEMZJwAoKjuCe4DxsiPcoofPC5jwu9dFSdtK9P2GoSRAz,USDC,GST,47.889909,10.5900002
8F5BC3X6V7emhNDT1FP64KWCmWeVK9FV8QS1URrQVX1w,1650303835,21Jg6yb1HNExQ6RiQJbzv8bMTnTn5v3c3whA77hyMphARBtK7AYiw566rmSoig6nihfVtEgkKtRUX6ZhrzYNPv8X,GST,GMT,0.683248657,1.059999684
Hy9B6QnC21EDCnQgWoHf1Ew59S47Kie2g9erHbCeFebU,1650302265,4zNJzimQtQcT6DpvsjtVGz8QR2QT5wz8DPceNvFjHgYhA7UpRJS6RPrpVbgZ2VHNLDpiMfPttvUv5EcMvu8Qeai3,GST,USDC,0.00163005,0.007237
6ij1rs8g34h6S3y2rLQPUnPcEAynGGWAVtZfxGHZUtwa,1650334832,21B38ssmBdEqgsdYeQzfjXn6SZDVVSd3Nuz8ZuMhjDyru5amfLdMyxhsBQb8V7b13f6BuQkVYcKDiFh7TEdxgWjc,GST,USDC,169.6840275,750
AdQWpWUkkPFmLQqZguTzctrkYezoDNYEUdHrGySraaHp,1650339826,5rzsFvCsKhqBXcshA535VEVqaAQ7micFT6xEBM2PvnYmCWekfKYwT4HEmFApqpKJUVmzxz9xuJ891GwsQNREEu7,GMT,GST,10.06145,7.499999866
CQ4fBMk6rYeYcgyRNMykc45uA6YZps8Tk1Y9cEZTZa9q,1650300211,9tioLAvkS1NhcxCvvYCKEwDyMa6puiNRrYPfeaCe5GPbGyogM36atuJAafi5QRhJzEwZCQ8sfYSx3xdpdPg2jw9,GMT,GST,31.55105503,19.99999994
H3hQtSGyMiece3K9fDkfD6PKGmUGyZuhTnk5GKtv9iNN,1650336493,4UF32zE9enL2485xTRB7DU6Zymn23DT1oNQ3oV1MsdCCSGM8ikZCAcWDvfNxQSAyTfDHaj14gFGvrYDtSd3MK16L,USDC,GST,325.666308,73.99999988
FnJZCfHc6LuZKCWMJGsHmpmqPeVVpxiJR3upiFp8TWsG,1650338414,2G3ccu28sFwmnr26z6MwNMb3UhyZFsDJuX5FgqQaLKrr6w5dNbR5g5Gd1hXE5GvnpgnbHHgPMt9Yz5GQbuFRRmpy,COPE,USDC,1.00E-06,0
7wbUvAumLTeGCBiWdBkFT54A8x9QQE95YMyK3ho4BuBN,1650303820,5xrUDJwQsLQsReui5cghCCUScRwzuk2rSVdbUFWyFYTz66kUhC5pMRMvD77LAo1M1b8bKG2vwDKA71ZMxxTuAEqm,USDC,GST,1844.781933,417.7999998
AKQUJPnTSzCfn1YVFiuoTpnbbqqaF9CeosxK8xgWgJP2,1650328034,32Gb5JN5AQw4JH8wz2Qj33V5ty1s8LjpTss9bYGbJiuN1ocHg7EJXBvZC6d3KjpURt5cBwcn9rRhEqeUY7Q7MrQJ,GST,USDC,0.449993186,2
M4KTyz75vQ1aMtEumnX3wDCxPFpT5TPJxAnDpPfxgXC,1650338240,2kEGj2EG5ndVDCRoiJfDyG3Pyp9qWstnu1RHNDw31v8kS1hSjfkcSGcwU6ksmNjmaDMygGg838yujUCmjjMoBdM6,USDC,GST,74.761184,16.99999998
9ELg3KDk1pc1QbhiCkQFBL9tkX9PZsP1qQb9PrpJqXbx,1650341336,xdVvwfvreLYduYyakgALBg6dY1NbrDhy7oYq4Zbh3WHdDHUWU1ecoCGdnao5TyxNg3oLAYuJkoWTQGbXDCF9ujm,USDC,GST,0.178945,39.9999999
5Nu3Py8q6H9LgEzXw65PKZJE1of7B8Gsnhfiti3Vnkz9,1650300937,kox4PCq2wTafbUsA9q5omim2NcFke8EdP2nTC1RLtnGdhPPC9ifefBjoTJCEcoZN631JDfRx9ZNAuZW3rJ4H2nc,GST,USDC,3.157849953,14
6DVXVDwsz8yiZB6VqfDq1kL17nFCyoMCjuCfL68mHjNN,1650298928,5zqv1wW31nYqNNXvxJQFcrBGm7Hr6QvN4xa2zctSprXtNfU5LoSoUMgMorheVmPALNYqHywh9tt7KLsbWeBssStA,GST,USDC,13.90517588,61.660871
WJb97yP7soCwQGGR6G5JF9jAds3HAioE1TB6vEbYFbn,1650328478,v8mJaRVshhztcar8dmvoyf36FJzcgVjXQEG7aWq8yKoWZkDKYSCFthGPjnSpH4tdaEgJejB2aa7N6TvbsrDeNGA,GST,USDC,0.225688303,1
FpJX2TzrvaeQACHbi6GovTUqGhT2cb2NdFfQb6mEFrmu,1650329617,3czpqhXJ2iDFQJVb6dKoEXMN1ueVpAu4Y2jh3nZihc9Rp8ia9VQ6cKhyCttKbkh4Cnben1wTDEHpWLC43WEooqkT,GST,USDC,0.904273109,4
ARcF66LvLSHaysQ3PeEQUnf6HZRfZJ6nrg9JVatviny3,1650343354,629J5rRGW2kSPq3mjdHaxWip9xX3acBqDJpUTyuxrxiQ8ZARkeDVtdDyBbd7ih2mqCAxyizL7egxsbXcEFjDSNKH,GST,GMT,29.07560898,39.99999973
HdGsWDaxSDBesEYXmAYsG7WZYkKxUv3qhGJgmXSXnm3d,1650339275,5Yw1CdaFmNGKbRZrEwBT9qyAKydY72jaYA85U1mJPUe6BZjRGryVXNRycTVSyqZpR8oNatCEAWh3HkZTqgJ71mce,soFTT,SOL,0.957098,0.407087864
3fDCGaGyYitqCta5DabSWVZt2vVrXASLDLY3yz3gzmTe,1650342809,3bEcaZ58YuNPxEdbQKvNEui2yYzKRqx6NuCbphcgLuT8BW5zfi4mfCjVHfFSbjwH9nojpm9E1UDLJBMHpbAiQGhQ,GST,USDC,0.290643972,1.318034
FrMnRWUDypzwiJkbtuwN38M6xTiYNhoA8yyXtxnPLuWd,1650334637,3hsRBQ9E4sLEwdKeAPCWb7Mk88xAuk82hznJuh4VZ2vKV7T89d3b2gYcGbDJKYVC6d3iLrKYDGqNFRjnNaSBRbVZ,USDC,GST,2538.927126,578.091
7wdR4ChJVRNkhWxTMAbryRoxxjA17pZxy1HnewRB7Xyv,1650343193,2QxjGKovjW3fW4m6ku3PaqsbGQ1aMj23gs9NvdpQUv7xiCLbg81n3fjQaEJgRGn1dd9qfgqXP7X8LgKFJGLwx85B,GMT,GST,134.3716193,98.99999995
3SCPBcZVyoCZ8y28DLNNTpPmvCaWU5UvM4drK9ACcy6E,1650335289,5J6KbTa2RbVxA2MgK4Q6u1yiZubibUkGZ1VjEmmtBtTaNcqfB8ghEmHgxDZPn2zdiYN9dNJpchXMzecDo7V5ncDT,USDC,GST,267.394062,61.00000003
8eGffCawfYPAyag1LKfaKvHzrCVnTsCfHVNrWGhDLYTN,1650330407,4bqo4b5KV1mUPCaGhwUPe8n1YKS4Uu2zT8mQryCvYCdrMiVEXs4oP6Ha9y6VRBcXgQbFpi5XxnXHNKUMscDGpCkv,USDC,GST,1900.692119,433
9BDmJKxpwaMgb6B1bD6KTWLceexGyqmeEGzE1DV8LcT1,1650298150,5sazu7CbTcadpLX3zKDvnSouwEGLCwRrRXvM8bCeaiyrUntnCaXKorWNVZmvEi918dWBkVpKjcvKXBvpR8TupDT,GMT,USDC,54.78954461,152.414053
9e8xv9jaBUbrsnJ9J1aeXS7ceS3MU1fWtV53U7HvVdYU,1650332869,4x2JgYcWyoKDFSfJJyNxztboe83ep1JX1L6GMeGvcQURjdvZKxRZu52jrV1gtH5RqBNuuJ8Wk7c5oKW9fz65K83m,USDC,GST,2468.540206,563.9999998
4A6jnhmcoVsjSNaC7nkftfgYDc93pBaNHB5YAL7xchCJ,1650299533,59zjde4Gi5sNjdVRzMXmAjifp82PV8AC2irNPFQgWnt3eiP5Ykw4wyFrTwCELeDvThmWjmhaEQWbBm1mS4eZmXCQ,USDC,GST,0.117172,14.99999985
BWzGPF5BPFC4Um7Hzb9prun16Wb1GDuLKvcTToTPcva9,1650298631,5NKEd3cKWr6p19mwkdJ5zcuMytEckJ7UAPsvEPGZdZqhzCw1HNnp3gmrF5oYAgpYebavVhwgQ9iLR7B9LU2mpmNQ,GMT,GST,23.78631788,14.99999991
FtAe8PJG8MZtPRAPckr9e3B74ngX5ckQz5oD6AC7o5HB,1650298468,3jzCRDkVUnAKKZMjQW3jq166ee3rWQEsxj4qPytaFxB5w4K98yrDop1UgyKNMFVFzwaQYgJ43AdqMc8o9g1M9eop,BTC,mSOL,0.01,3.859812177
AME7pgtpNP9xPpeEPravGZrCWe79EufbFHzdQdMfdnpc,1650302900,47TTJftUF1MooiY5sptTV4Fg4mxE9ANzdEbQiGcsbe8qKKDYyx2CTLCgqnFHno7xDU7Bv2kMXDhHjU95ABJyKkJm,USDC,GST,44.028348,9.999999887
8LfYP4jpUh5FpEunW5aJ5RYjS25F5AXeq1TvHsXcDpZW,1650296875,26scTCVBM3CNfxVziEDJQYwWNGNKLp9wjsPHifNdqBzZhxBDr9BSms6SKp4bSZqyiSp6ZYjiNWAbi8nFCKQqrdXX,USDC,GST,0.024844,9.999999784
66ogvD5uF5kTBkmsDY1V4jSGWZeLpQEhUwq1qJVjAWN8,1650298335,TXzLXAK6fsd3TGAJQtL5v1tQQRFRDoRHVn8sezurztbYrQvA8rJLrVhF7bimaPVWfLi3duquqZqe1eEnn38j4jJ,USDC,ATLAS,1763.537433,75322.05343
7QazaMDxp5wpzjCimsfX2GaPdy1eti3CGP661VrjkWqk,1650298631,43zJht1VkerwtUYGUcqUK5PkSexGmhhHqybndkbbbYs4ZLg7JrhqbCPxfucfhspZoPbwvyRjMQwH6h1NrFY7LmEr,GMT,USDC,70.3029322,0.157221
6yY3mxjoLEtM8Hbamz44PVhHWXk4hmhUmpJWTzcDvS7T,1650332055,jZrMVPq88wwBJEw2QbtQrBzKNY1Nqokoqvh3s25NBnGi9yJvxuULXvh5g9yDb3sv8tRzKusBd2hWYRXy1Xa69dh,USDC,GST,176.256993,39.99999998
HdGsWDaxSDBesEYXmAYsG7WZYkKxUv3qhGJgmXSXnm3d,1650329869,4xrSVGw9po5APDRmwLEKe9TfarS2bH8P8oKrrYyP2CPHG8oMukQzQkwrVUYKBNpp5EnfQd4oRTRRoWRwaxX4B6ej,SOL,BTC,0.294453971,0.000744
CwyQtt6xGptR7PaxrrksgqBSRCZ3Zb2GjUYjKD9jH3tf,1650329936,5fsrStMe3vWsi8FCqWFDfc8rqpbYQ3tnm4zZQo8VSs4xA93kCBZeKZ7mpXf9tkguiQzrnPxsF1VGvEajeU3fAow8,SOL,USDC,14.43792953,1494.957131
BURN8w15M1uHG1caYV4PHLwNRHoaANGJkugfunDk52hL,1650329879,ErrzwrX3QZZu4zPZzQzJ6WHUJk9XeJSA5EHuEeJpBUJd8FU7rALoqWWRww4WrNmUXGR74jjTJrifntg2kXRqJWB,GMT,USDC,387.7022014,1314
EBL1Q4ECEHoHmmBakBCNDR836LPadrBXnG3CgXH7PgUg,1650298569,4NBfyuFz7Dncumx15AZkFVeqN6ZmSCXswGBmppaxPfAPL24nB5qv9jg38wfW2DGAhDzpcRH5LsHRuoCyBAcPZ8M4,USDC,POLIS,2673.554154,1809.699999
HdGsWDaxSDBesEYXmAYsG7WZYkKxUv3qhGJgmXSXnm3d,1650339962,4EXa3u3GasH1vkEoo1Q4aCXEf2mKNVXL6jwVUKiNq19Ce5eCuxV8tXYUQ9qMoVY4gaSzWiLMPH358FGHWvwZHLZN,USDC,ATLAS,15.126412,629.8844782
6RDAd7de47vneewmYhH2bQWcCj6XYZdPbf4b6GuEQmUG,1650297618,3gWn8bdgrUG472SzqwT1xqFBAgUoDzvZk5q3moDNNGJRrXBPYcnKhy51cVyKfF3HTnM5pm6fcQuauyR3W2eZNMzY,USDC,GST,2870.09264,658.9139998
58QUQp7wSGURLDHT1RqK4pG6fXTjgcbUFxgkW7zziMX3,1650330057,adEsnXR3bsVyxCoGPTihQwdHZ9g89kvjLMyXKcvXLmGT8kdad8ndd2B4oNeVpDuCyjZJFZJrMBrveYGJQ3AMnaJ,GST,USDC,68.00577434,300
