name,name2,account,mint_account,liquidity,price,apy_24h,apy_7d,apy_30d,volume_24h,volume_24h_quote,volume_7d,volume_7d_quote,volume_30d,volume_30d_quote
1SOL/USDC[aquafarm],1SOL/USDC,CKKuMECwW75NBNRKtYJz1svCycRHt4KpXmcNnHXiHY73,6MF5CHWAj5mS7FhpxiKz37CzR2eYTu236XpBKKMXCrGg,4002.5208586484705,0.24793968069428035,0.060187275773515694,0.15084960175144763,0.080794218115016,519.3311515902501,519.6008244181231,27819.997549879605,27834.443626121563,101634.83722450366,101687.61309570033
WMP/USDC[aquafarm],WMP/USDC,Cqy7PRGRx2QeTLZM3QmLGN68uHxEd9euj2eEeeZWnuvQ,HDgxKmiA8Pv82fNguhVeMkZqQkos2YksFPoP1KttWxX8,231159.20855702006,0.023458482065336225,3.788123145034865e-05,0.00044700218381892823,0.009544836530045033,19.17383271177343,19.183789098315454,1139.9350252077097,1140.5269586992747,91790.86402835003,91838.52822449854
UNQ/USDC[aquafarm],UNQ/USDC,3a3G1RjJe826EB1toShvPPWnyi2jXR53HP4vYb936kwj,2VuGzaMrDnDyZfYvDwSXk38s7M2wpud7LDY3dGA1J9sy,89256.39050422951,0.013383606091561522,0.013951622918066923,0.022269727494136204,0.024978280199837197,1324.626359763249,1325.3141978319238,18422.841341508876,18432.407761136907,108733.71042045276,108790.17251999064
BASIS/USDC[aquafarm],BASIS/USDC,9wb29L97MmPp7Nw8oaqiAGkXceETGNQurhySiUNLv5wh,GoaAiajubRgeCFEz9L6mLnSmT2QFegoJDH5tpLfivpj,20466621.999846704,0.08435978272723545,0.03719315246962582,0.035321911349165784,0.0496117669554741,761419.3438457719,761814.7256884042,5173581.66241464,5176268.145582197,24976551.155040745,24989520.7162925
GST/USDC[aquafarm],GST/USDC,87E4KtN7F4LivKhjqXaoQAvS3a8HnM4DnMUrbMrkVvXY,E6FUnQHGHJVJg7oExVr5Moeaj1QpdpZQF5odYjHXWPZb,34419638.65736309,4.882534035164251,0.8861522517842824,0.8850893964652338,1.0536383525332667,47772717.67586738,47797524.591130175,316929751.91895384,317094323.87304395,900695163.8778112,901162867.4059949
MEAN/USDC[aquafarm],MEAN/USDC,4jhCSYuGkLCiB8uvCaS34QCtPycBjayxEk27YCartTuW,F5BTnwuMA6rxftTdbZ33VWKr2wrr6DuQHnd4guKmPSYQ,845305.5905553857,0.3972902354154505,0.00774844502890758,0.008165471960145967,0.01750982758389593,7450.477308342855,7454.346113976009,58883.378070160004,58913.9544125001,525503.9261933126,525776.8043547728
AART/USDC[aquafarm],AART/USDC,8wVYTnchy3WbhJvKn4NhTbgtVm6Bfd6yvxR33DsSftse,HCtyJzFUtYecXrA52s4Y9atq4J1fhT3cYsTX17XVSFag,259629.27693797898,0.006310355074283553,0.009570469493492008,0.010511879363212727,0.01803656475154053,3479.9734241532324,3481.780468216237,28100.06845169114,28114.65996021049,231079.14452013583,231199.1368721725
SHDW/USDC[aquafarm],SHDW/USDC,25bQ6UzZpgFgnU7MqZdqM9Axi6oJunytRL2LgXruDWZB,DJqqvzSuPaWThfzwMjXx7H2ZmHDdwxza6NtFudtuXcpc,12951088.801664034,1.6785134652815321,0.12053881449348836,0.28511227327209054,0.12345436434110571,2315124.2846694817,2316326.4581012363,25929312.51718575,25942776.81835448,45407677.59519414,45431256.417274706
SHDW/SOL[aquafarm],SHDW/SOL,E3fxkJGNNAWf5xXDfMdq5qofBVkQtLKxkP7gG6Up21Ts,2ws7g3LBPdctfKn42Di9qxzQtUJ8ZL1aEAX2rGEQMNqh,8444790.365177635,0.016702930274721736,0.08423001384582719,0.18389952760311082,0.0863434070931534,1191630.0451107933,11864.098418068432,16730296.335839821,166570.0551158883,32200880.19213206,320598.1699734375
SCY/USDC[aquafarm],SCY/USDC,Ci2T7KY8xXc3NmSr4JmbhZ2V7SfjZ7Fn2q6VxJsDD1Dg,99ZHUQsgxL7K6PHrGNi1gSwawwPr7UA5fbWrYoHQ6qhX,493.973540552261,0.005771855593052795,0.0033942200083858075,0.09969286947752176,0.05818332126749301,1.8631279772277607,1.8640954427625545,561.799646810438,562.0913722326268,1533.223583406223,1534.019739651102
SLC/USDC[aquafarm],SLC/USDC,ByfDbpLVNVQHzU6E5dmLE1kcAKWAYRr9LPSGcVxxSRFF,E5kSBqTDxFLbLNQaVVtPtnhEYVLMCK2fVSEKoMKL98qR,851866.5697506334,0.597255975851467,0.08347948502170095,0.10476952642803025,0.11386444790379525,76432.03059871869,76471.71942109824,713493.4112537004,713863.9066212368,4731406.858622973,4733863.733900867
wUST/SOL[aquafarm],wUST/SOL,M3DfDvKZ9WEWYWcBuguvt3rYSbKqj66PgjW69DoEq9C,6c13xsmyk7UaHUWZ2rm1MM3ZdrQRSBkQ9waaG25ridVs,121768.10789964336,0.010005973715651133,0.05187913278872667,0.05557837319716349,0.08164119641670327,7294.888650964889,72.62931751259349,70575.27933108817,702.6610845389105,4469141.33564554,44495.63257313361
wUST/USDC[stable][aquafarm],wUST/USDC,Awp1hdAi5xi3CTDsXxiZsygSacpZV2a3L8rNNvpNRVn4,J1KfRtP5y2warpD7LdJhfBLPKoWwSqYuovdArSv1mpQ7,796298.7793104994,1.0055218658483753,0.03827353495037381,0.02587975400799164,0.038855884665195475,190354.81975809846,190453.66521034265,1138303.7845711296,1138894.8710091833,22365537.8663259,22377151.60801046
mSOL/wUST[aquafarm],mSOL/wUST,BpiM8jnpbha2TnTKp4AogyLYYA99Ks73GfDGueUWLakT,68YVjgPnTUPcBqZyghqvD2WPNsrLKsjYTmBKJzHRr4qd,101602.7862479616,104.21890547263682,0.030416212421052257,0.03227608634903013,0.058438472660297204,4871.70888316792,4847.47152554022,39313.404857338304,39117.81577844608,3172474.7230177457,3156691.2666843245
wLUNA/wUST[aquafarm],wLUNA/wUST,C9NcP1mx51DLZVX8VtAk2Ldip5v6xCxZGmhx7Bxtqnz8,8Mh7drLbt3jFJYwp948XyvQscGLaLkChNcaH5wwaAoWA,155264.371405565,92.6766169154229,0.13664746238500905,0.13131513775791637,0.12170184118177298,26201.215031674285,26070.860728034117,370948.468734296,369102.9539644737,4877076.934901343,4852812.8705486
stSOL/wUST[aquafarm],stSOL/wUST,9F3J6RY7PTkDb3SUUpg725uXyCceBGCpZrtmYGJwgMwF,HTZd53fYwYQRyAjiaPsZy9Gf41gobFdqkF4oKe3XLi95,1421469.6966551328,103.33333333333334,0.07371869430162817,0.04730887264862164,0.06738952045795664,161121.1195938428,160319.5219839232,982463.3087992966,977575.4316410912,5337033.929603312,5310481.521993346
JSOL/USDC[aquafarm],JSOL/USDC,5pki97N9a6yEB3YQL3y8gvf4nSWnvEL9V6yms8Amnd9Z,AzEoVuNJyo9ByoLRZ5t6vav2Zg24vULNVJM41PgCKUqR,1000459.6545690433,103.37365092482999,0.03270134537241683,0.032313393629694355,0.04994159880286027,37874.60207700813,37894.26920272435,282083.5024650801,282229.9798246091,1922350.6657473596,1923348.8838180613
daoSOL/USDC[aquafarm],daoSOL/USDC,6TwZgp6ABN7pbXbxvaZriHbbxeSAcEgxhKYnqGwphiRD,CCyDxjdW3G7hPTthTMPTZ4bnhFF19XG6rx2fNiKeRQww,585.281655987028,101.2019456940616,0.008819318216251272,0.47338917869925157,0.16294652421575334,6.0700639999999995,6.073215999103534,3079.2353925127636,3080.834345538098,4863.73490218462,4866.260491379647
ORCA/USDT[aquafarm],ORCA/USDT,4YnaUPeZ2fYqpoLrCyprSai8LaDWZxmgb6cGfNHJmyP6,Gx4PoxenyQwhGGnKagAT35iVg4im1iKhJxDWqVhgu6tk,2006366.6169011435,1.9204028654870446,0.00981288934561342,0.014547894022639932,0.022768116023457626,38634.07026731318,38635.49978080507,411099.2461570594,411114.4573919829,3263914.672099494,3264035.441410826
ORCA/whETH[aquafarm],ORCA/whETH,D67u6UEuFp9Q4Fu2gnu5thxBoVj2eRgDDDirdWsMVsgm,GsfyYHkSgC3Ta6aWR9MjB2sxoBrkGGeR2tAwXbpphf3,1147653.0426973277,0.0006492103688639165,0.006392657076586115,0.011714611724439425,0.01338137569564449,11776.347297278793,3.9812529952429196,170110.62226952572,57.50963412820559,1037174.2707592888,350.6395546778306
GENE/USDC[aquafarm],GENE/USDC,PQ1sBpkZYTkXo2aDRqWU2sEJGUj7yaeJ3GePoCRYU4V,7cuu94swKL5PtFQohKMAzyd1mjj65rgMW3GzLY31HCnK,3464.811946321535,14.597576142017708,0.2073044628739201,0.47370075335763345,0.39975780057007215,1019.216768359867,1019.7460165424526,18515.892364586885,18525.507102773227,67266.0609435259,67300.9901574176
CMFI/USDC[aquafarm],CMFI/USDC,AaJERSYSMtWxhRqZzBZ9JFr1gJkfSPgPEd3mBDT2AknQ,85krvT9DxdYgoFLQDHTAGdvtNuLdAsc4xE5FkVLpN2aR,255822.9504321798,0.048793603880413934,0.003741091118246489,0.0030692288736202866,0.0046551876753892964,962.7093392758719,963.2092448739616,7728.061892364011,7732.074839205559,40771.09977209533,40792.27096072395
CELO/USDC[aquafarm],CELO/USDC,H2bkwBwizcotpWHbruYFKXfHvh29hhoZn52qHq2YZumW,HVLyX8mD8YvKgZJ4oB6rXJiCYMLpHKwB6iCiCjE1XwdT,243297.80992182664,2.9815474231125956,0.01219694261616958,0.022010097509747573,0.06354873367606119,3315.7025482534177,3317.424291460686,43306.66734641109,43329.15517794845,570429.7756615698,570725.9824464595
FTM/USDC[aquafarm],FTM/USDC,4RCU8SoBzvYysNaQBAFpQMmt7LPQgxbto9uiuRjAJPpq,Gpzd833qSmv3kXpQmxEaqkrZTXZaRjhNAoqhf61qAhTG,170976.59628685284,1.0975696386424554,0.04329038304323708,0.039538055884544065,0.07145371973530018,7076.992499202848,7080.667365565577,42318.32340907035,42340.298023744675,548082.147629279,548366.7499725147
BTC/ORCA[aquafarm],BTC/ORCA,CqXRyZ23dFwdbMLGEQLhQQRJrzkFB3wBsuH92rp7d3yw,DFpLFcQZqDKykyDePgip4r6MExVmBKWqTa12ezq6qxUY,1200743.0490558455,20632.371854534944,0.012202641869009273,0.01150470675644877,0.01306318581758152,25667.67104118506,13366.268735307243,162888.3840353318,84823.04106916179,899023.86502274,468160.6897668005
HBB/USDC[aquafarm],HBB/USDC,Fpwa7a1r7kjax1nW25TVP3uiQc7XH9dv9n9UXMJRSTEx,cL5WhffCYFRLM4We8VS2W684kM4pHyuvEDwp8Ddw48k,606596.508667265,2.0210489243917595,0.92751481047874,1.7394891152868464,0.5012833795443504,1187294.9369057005,1187911.4629549743,10456640.999099009,10462070.813851397,12196427.969354233,12202761.202418288
HBB/SOL[aquafarm],HBB/SOL,2aCJ1VTwfvLej1PJJAmiVCzuLGtjQ5bEo9DYkbwwe1C6,FkKzu2HeMJZf4oHwoYPxLGVy3net5Jq8HAfnA5VqETgk,691550.7917336216,0.020111509358821188,0.460344516025438,1.0184523937415493,0.30802188303951933,670474.42669686,6675.3726274080045,7001120.707225385,69704.50724039611,8360937.944504657,83243.10976209336
SB/USDC[aquafarm],SB/USDC,GPxcR4ci8RbLh4bVPi88mKwTEDeVxEKs3nBkKayghuuL,2Reqt4Sw9xNY8BoJ3EZLpFu5yVgNxFrbw8M3KiJpPn6o,231034.0492922337,0.0036140957156764364,0.0326567296753835,0.011146189396776546,0.007084988209294125,9136.12505068662,9140.869161781586,23270.848560397793,23282.932402314596,61460.47486841672,61492.38941852494
stSOL/USDT[aquafarm],stSOL/USDT,EacW6utfAJk6z5QCbyqjJHdTN2TH5UFu9K5dh3DmhsLV,4ni1nho89cDKAQ9ddbNQA9ieLYpzvJVmJpuogu5Ct5ur,3116718.9037256306,103.8538425921759,0.052199477045324946,0.042995422962515864,0.06831085479936573,235009.7531100763,235018.44879268162,1885583.433276186,1885653.2024446763,15840333.129895587,15840919.24390761
SEEDED/USDC[aquafarm],SEEDED/USDC,3fyCss3Y9ATNnTSsN7VCasEb4H5SpSuN7VEoJnNWZU3x,H7gyTmNCDXkD8MGMqnxqoD8ANszjcju4tjT6ERZ5dakf,61004.47566544186,0.020677220970661415,0.00944643617716791,0.01710832749113252,0.0368700763412457,560.8816731957396,561.1729219422276,2981.9020765108507,2983.4504873137666,98627.1593563465,98678.3734321578
AUDIO/USDC[aquafarm],AUDIO/USDC,2arG3AznFJbLknAQUqk44PgeABZDHpBfcRsPmPWjjBPY,3hksYA17VxgiKSeihjnZkBbjc2CTbEBfvDCYgQhojTo5,1041864.8863253803,1.2006231234010452,0.04301000400983118,0.08196876847653457,0.0939075217299465,50233.768838735305,50259.853702807064,687568.8985158142,687925.9320745609,3177136.5506981816,3178786.3408090617
MMA/USDC[aquafarm],MMA/USDC,3HJ9QwRNsdHj3xaTvrzYyvvsY1gd23N8qGiSHaytKLLB,AaZRnJAnDyJyPD9uPJpJ8bzBGDCEi6jtBpUf92xErWPp,475858.1117766335,0.02396089570487083,0.3195216979602318,0.08619493265482638,0.07088556316038866,174043.11717580177,174133.4924583877,388064.7264744938,388266.2366513159,1739505.716259436,1740408.9885244803
1SOL/SOL[aquafarm],1SOL/SOL,8CJhJomcLYoVw6pAQdNWPJ3yDXkS55y2gAxJ9uReuXEz,9wPhuYapychVDSxmXqCZxy2Ka8Lmav4SHM72si8bfraV,253608.86779265353,0.0024672540820390282,0.014582280063209874,0.10821801254912522,0.04870841716048523,4639.192377634419,46.18869352483492,255411.42052208245,2542.9253337523146,521471.40732382017,5191.869845916171
PUFF/SOL[aquafarm],PUFF/SOL,GrSE1LoQBr3p9y7HQxV8h5vc8fH4xkT4a6Nysckbu8zt,Eho8h1BcoG5QWU7X9FzJafw5ErKUXtR2LobAJJZfWff4,831968.4325656068,0.005109199522102747,0.08276481214806478,0.10893039592982032,0.11506449958614703,77468.61222431061,771.2924355267883,758191.9727357086,7548.705423493714,2490632.9638691354,24797.22186249637
SAO/USDC[aquafarm],SAO/USDC,BWCT76eQ8jtrKkMm234ZY1QEXSfZYTrzHyXaE3DxeQfd,4iyU77yZbg8iD344vbwruAuDAf9i1EVV3FhZJDnWStBE,472276.03412515676,0.043251427490867765,0.06046883014466629,0.04781415214392128,0.06911662434824895,39603.14950168165,39623.71420935631,229111.88850919585,229230.85932518562,1744444.1692211556,1745350.0058742044
sRLY/SOL[aquafarm],sRLY/SOL,Df7DkQRXEpPM5basbYHi45268hmR8m7YrtraPdGgj6R6,3dXdXg5HPyZ73GFC9LkSn3thdJUGeXWB8iSTHs5UcqiH,3532788.136710805,0.0015420649143767424,0.009124266358147342,0.00862681550510168,0.013610699738756277,25136.603517033647,250.26486974346523,199612.11632980919,1987.3767057926045,1160080.6085309389,11549.98614626582
ZBC/USDC[aquafarm],ZBC/USDC,J4Xvy9twDDWqqwyfX6nrc2QFJeMJ6HD9kbAmcPhfYmFP,2LYgm6nGXmSSjfoEriPuYeGoNiWNxUs7n3rnTbDWN5c7,1088428.605007627,0.04502976044567131,0.01669886557541765,0.048225915702708406,0.09589439099131518,19746.59438296635,19756.848187175492,340972.9546890098,341150.0115450017,2171442.8977390644,2172570.4618087434
GMT/USDC[aquafarm],GMT/USDC,46GcZFgznxUf6TpoCqJqzMpgMbbJPCAwNn8GThSt9qjC,CFxQF5kNAtbbDj298Xr47Sf4mkSyuzWpRH97hrdQ6kxi,7222807.908409661,3.1916564697077785,0.9634614372498388,1.679364059092103,,9611187.54993715,9616178.346498983,76250619.98498946,76290214.60637018,87289007.83494753,87334334.35447751
NOVA/USDC[aquafarm],NOVA/USDC,GWG6gTW75GxMS7oUDoivjPrjcbsiR7fDMFKFw6pz2MuN,DdAFNvDxtEHCgKj3JAM64zCKfMWhs4J9wEmRrjUAFiME,312429.44140137616,1.9810281536117245,0.2752965767202232,,,80306.20680716174,80347.90737108733,235954.03223413834,236076.55596668506,235954.03223413834,236076.55596668506
HBB/USDH[aquafarm],HBB/USDH,9GgFi1cavfTEQ8gy87S3VVeqZSFBhncpJvMBQ8vprAQw,7n2YW9qLkhGFArdZPLoF4hYPE2zw7xCACkVPXrUWnLuo,449897.614671606,2.0079522862823063,0.325146378014968,,,179809.47470444467,178737.05239010404,257376.06810641865,255841.02197457122,257376.06810641865,255841.02197457122
